Home_ID,State,City,Month,Avg_Daily_Temp,Area_sqm,Occupants,Has_Solar_Panels,Has_Battery_Storage,Energy_Efficiency_Rating,Appliance_Efficiency,Monthly_Consumption_kWh,Monthly_Cost
1290,QLD,Brisbane,4,23.5,92.74,2,0,0,D,0.51,10350.54,683.14
1291,QLD,Brisbane,4,17.3,234.31,1,0,0,C,0.99,6386.86,421.53
1292,QLD,Brisbane,2,26.5,221.97,2,0,0,C,0.54,11865.57,783.13
1293,QLD,Brisbane,9,23.2,146.61,3,1,0,B,1,4382.3,289.23
1294,QLD,Brisbane,8,14.7,223.84,2,0,0,B,,5982.59,394.85
1295,QLD,Brisbane,10,19.8,55.41,1,0,0,C,0.58,7455.93,492.09
1296,QLD,Brisbane,7,21.6,182.69,5,0,0,B,0.62,8804.66,581.11
1297,QLD,Brisbane,10,22.7,280.45,2,1,1,E,0.64,7099.73,468.58
1298,QLD,Brisbane,9,17.8,115.64,1,0,0,A,0.71,3962.22,261.51
1299,QLD,Brisbane,1,24.8,245.66,3,0,0,D,0.71,15923.1,1050.92
1300,QLD,Brisbane,4,21.4,287.01,3,0,0,C,0.51,10483.47,691.91
1301,QLD,Brisbane,9,25.1,55.16,3,0,0,B,0.69,8525,562.65
1302,QLD,Brisbane,10,18,77.35,3,0,0,C,0.78,10287.73,678.99
1303,QLD,Brisbane,8,18.8,78.63,1,1,0,B,0.86,2416.52,159.49
1304,QLD,Brisbane,11,25,175.54,4,0,0,C,0.59,14830.51,978.81
1305,QLD,Brisbane,9,22.1,155.44,2,0,0,B,0.64,7076.94,467.08
1306,QLD,Brisbane,4,21.9,248.25,5,0,0,D,0.57,14512.56,957.83
1307,QLD,Brisbane,10,18.7,188.67,2,0,0,B,0.87,7136.87,471.03
1308,QLD,Brisbane,12,20.4,259.68,3,0,0,A,0.66,9433.72,622.63
1309,QLD,Brisbane,8,17.7,164.37,1,1,0,C,0.84,4365.4,288.12
1310,QLD,Brisbane,9,25.3,136.29,4,0,0,C,0.99,10888.55,718.64
1311,QLD,Brisbane,3,17.7,297.92,1,0,1,B,0.99,4252.36,280.66
1312,QLD,Brisbane,9,23.1,138.85,5,1,0,D,0.67,11219.88,740.51
1313,QLD,Brisbane,9,17,220.33,2,0,1,C,0.81,7181.99,474.01
1314,QLD,Brisbane,1,27,60.31,4,1,0,D,0.54,9581.9,632.41
1315,QLD,Brisbane,11,15.4,50.28,1,0,0,A,0.63,5118.12,337.8
1316,QLD,Brisbane,4,21.3,281.44,1,0,0,B,0.89,5239.67,345.82
1317,QLD,Brisbane,8,14.4,218.95,4,0,0,B,0.8,9124.49,602.22
1318,QLD,Brisbane,2,22.9,78.28,2,0,0,E,0.85,13016.92,859.12
1319,QLD,Brisbane,12,17.2,175.43,2,0,0,D,0.84,12679.97,836.88
1320,QLD,Brisbane,3,25.8,270.54,2,0,0,D,0.7,11954.17,788.98
1321,QLD,Brisbane,7,20.9,200.91,5,0,0,D,0.68,10733.7,708.42
1322,QLD,Brisbane,3,23.7,152.19,2,0,0,C,0.92,8803.12,581.01
1323,QLD,Brisbane,7,19.5,175.94,1,1,0,C,0.93,2715.33,179.21
1324,QLD,Brisbane,6,22.6,170.83,5,0,0,C,0.78,9700.22,640.21
1325,QLD,Brisbane,6,21.9,223.24,1,0,0,A,0.64,3451.15,227.78
1326,QLD,Brisbane,11,18.1,179.21,3,0,0,B,0.75,10033.72,662.23
1327,QLD,Brisbane,12,21.1,230.17,2,0,0,C,0.98,10118.43,667.82
1328,QLD,Brisbane,8,20.9,142.49,4,0,0,B,0.6,8655.01,571.23
1329,QLD,Brisbane,8,21.9,229.73,4,0,0,D,0.92,10736.4,708.6
1330,QLD,Brisbane,4,19.6,168.39,4,0,1,C,0.92,7776.13,513.22
1331,QLD,Brisban,6,19.9,194.96,1,0,0,C,0.57,5523.44,364.55
1332,QLD,Brisbane,6,23.4,141.78,2,0,0,A,0.76,4220.46,278.55
1333,QLD,Brisbane,9,20.9,72.96,4,0,0,D,0.66,12129.46,800.54
1334,QLD,Brisbane,1,18.1,106.86,4,0,0,C,0.84,14076,929.02
1335,QLD,Brisbane,7,22.1,219.28,4,0,0,D,0.64,10020.38,661.35
1336,QLD,Brisbane,8,16.6,117.45,4,0,0,E,0.77,12424.98,820.05
1337,QLD,Brisbane,10,17.8,91.55,4,0,0,D,0.9,13127.93,866.44
1338,QLD,Brisbane,3,21.5,192.67,2,0,0,C,0.86,8752.95,577.69
1339,QLD,Brisbane,7,15,125.93,2,0,1,E,0.53,6977.52,460.52
1340,QLD,Brisbane,5,24.3,167.52,2,1,1,D,0.68,4244.92,280.16
1341,QLD,Brisbane,4,22.3,159.73,1,1,0,C,0.65,4975.49,328.38
1342,QLD,Brisbane,7,18,131.28,2,0,1,D,0.57,5845.16,385.78
1343,QLD,Brisbane,9,25.4,149.37,4,0,1,D,0.97,9966.26,657.77
1344,QLD,Brisbane,9,25.3,-142.13,4,0,0,D,0.96,12488.68,824.25
1345,QLD,Brisbane,11,15.4,206.15,5,0,0,B,0.51,15121.25,998
1346,QLD,Brisbane,8,19.5,53.02,3,0,1,E,0.83,7434.91,490.7
1347,QLD,Brisbane,6,16,176.16,3,1,0,D,0.67,5711.47,376.96
1348,QLD,Brisbane,11,18.4,242.5,5,0,1,B,0.61,11891.1,784.81
1349,QLD,Brisban,10,21.9,167.32,5,0,0,E,0.9,16402.43,1082.56
1350,QLD,Brisbane,4,22.7,166.44,4,0,0,C,0.89,10746.99,709.3
1351,QLD,Brisbane,2,27.1,184.23,2,0,0,B,0.57,9851.99,650.23
1352,QLD,Brisbane,6,22.7,235.73,3,1,1,D,0.82,4313.05,284.66
1353,QLD,Brisbane,4,25.8,118.53,4,0,0,B,0.95,9547.41,630.13
1354,QLD,Brisbane,9,18.8,229.75,1,0,0,B,0.61,5860.68,386.81
1355,QLD,Brisbane,4,18.8,171.7,3,1,0,C,0.86,5009.57,330.63
1356,QLD,Brisbane,1,20,183.06,2,0,0,B,0.74,8795.02,580.47
1357,QLD,Brisbane,4,21,218.8,2,0,0,A,0.85,5146.68,339.68
1358,QLD,Brisbane,11,21.9,113.14,1,0,0,A,0.88,4224,278.78
1359,QLD,Brisbane,11,25.9,220.75,3,0,0,C,0.92,12177.79,803.73
1360,QLD,Brisbane,6,20.1,158.7,2,0,0,C,0.52,6604.45,435.89
1361,QLD,Brisbane,4,21.9,256.85,2,0,1,E,0.69,8298.89,547.73
1362,QLD,Brisbane,4,23.6,245.98,3,1,0,C,0.59,6607.53,436.1
1363,QLD,Brisbane,5,18.1,63.28,4,0,0,B,0.95,7755.8,511.88
1364,QLD,Brisbane,9,20,252.62,2,0,0,E,0.56,11320.07,747.12
1365,QLD,Brisbane,4,19.5,161.37,1,0,0,C,0.62,6930.32,457.4
1366,QLD,Brisbane,3,15.7,240.66,2,0,0,C,0.71,9873.89,651.68
1367,QLD,Brisbane,10,19.3,143.99,4,0,0,A,0.71,8925.2,589.06
1368,QLD,Brisbane,2,17.2,180,2,1,0,E,0.86,7866.93,519.22
1369,QLD,Brisbane,5,22.3,111.21,2,0,0,C,0.66,7408.72,488.98
1370,QLD,Brisbane,5,25.6,230.73,5,0,1,C,0.56,10574.5,697.92
1371,QLD,Brisbane,2,26.8,294.12,5,0,0,C,0.55,17784.76,1173.79
1372,QLD,Brisbane,7,16.1,109.57,5,0,0,C,0.85,9642.81,636.43
1373,QLD,Brisbane,11,21.7,153.93,4,0,0,E,0.74,16767.31,1106.64
1374,QLD,Brisbane,6,23.7,70.96,5,0,0,B,0.77,8572.69,565.8
1375,QLD,Brisbane,12,20.7,231.55,1,1,0,D,0.99,6838.87,451.37
1376,QLD,Brisbane,2,24.7,113.23,5,0,1,D,0.62,12991.24,857.42
1377,QLD,Brisbane,6,15,103.27,1,0,0,D,0.97,6082.85,401.47
1378,QLD,Brisbane,6,14,288.59,5,0,0,C,0.69,10815.88,713.85
1379,QLD,Brisbane,10,23.6,229.76,1,1,0,D,0.92,5107,337.06
1380,QLD,Brisban,1,25.8,196.25,2,0,1,D,0.55,11938.55,787.94
1381,QLD,Brisbane,9,22.8,91.01,4,0,0,C,0.5,11664.29,769.84
1382,QLD,Brisbane,12,20.9,255.23,4,0,0,B,0.87,12406.19,818.81
1383,QLD,Brisbane,11,24,81.99,2,0,0,E,0.62,14120.53,931.96
1384,QLD,Brisbane,10,19.6,124.39,1,1,0,D,0.77,5907.89,389.92
1385,QLD,Brisbane,2,23.1,70.08,1,0,0,B,0.98,5572.59,367.79
1386,QLD,Brisbane,1,25.7,293.47,2,0,0,C,0.94,11443.56,755.27
1387,QLD,Brisbane,12,23.4,72.25,2,0,0,E,1,13734.59,906.48
1388,QLD,Brisbane,12,20.9,264.7,2,0,0,D,0.95,12147.71,801.75
1389,QLD,Brisbane,2,26.6,106.79,2,0,0,B,0.88,8318.4,549.01
1390,QLD,Brisbane,9,19.8,68.09,2,0,0,D,0.8,8859.14,584.7
1391,QLD,Brisbane,3,25.5,266.93,1,0,0,C,,8647.78,570.75
1392,QLD,Brisbane,12,18.4,292.65,1,0,0,C,0.82,9186.39,606.3
1393,QLD,Brisbane,2,22.6,253.5,4,0,0,D,0.72,15738.5,1038.74
1394,QLD,Brisbane,11,24.8,98.54,5,1,0,E,0.94,11443.03,755.24
1395,QLD,Brisbane,9,23.9,167.63,4,0,0,C,0.82,11198.91,739.13
1396,QLD,Brisbane,8,19.9,121.7,4,0,0,D,0.7,10633.3,701.8
1397,QLD,Brisbane,2,20,197.65,2,0,0,C,0.98,8968.25,591.9
1398,QLD,Brisbane,1,20.2,284.5,4,0,0,B,0.82,12522.09,826.46
1399,QLD,Brisbane,6,15.1,162.06,4,0,0,B,0.67,8051.99,531.43
1400,QLD,Brisbane,11,24.2,75.89,5,0,0,E,0.84,18729.83,1236.17
1401,QLD,Brisbane,2,24.3,233.37,3,0,0,C,0.85,12125.32,800.27
1402,QLD,Brisbane,6,19.9,135.91,3,0,0,E,0.52,9712.8,641.04
1403,QLD,Brisbane,6,21,288.12,5,1,0,B,0.63,5378.65,354.99
1404,QLD,Brisbane,6,17.1,55.06,1,0,0,A,0.51,3432.81,226.57
1405,QLD,Brisbane,8,14.8,142.22,1,0,0,C,0.81,6179.45,407.84
1406,QLD,Brisbane,8,20.5,102.09,3,1,0,C,0.98,4477.7,295.53
1407,QLD,Brisbane,9,17.8,223.67,5,0,0,D,0.55,14583.54,962.51
1408,QLD,Brisbane,8,23.3,206.9,2,0,0,D,0.8,8716.21,575.27
1409,QLD,Brisbane,3,21.7,91.64,2,0,0,A,0.52,6426.23,424.13
1410,QLD,Brisbane,3,15.7,182.96,4,0,0,E,0.82,15843.52,1045.67
1411,QLD,Brisbane,8,15.8,251.98,1,0,0,D,0.75,7809.95,515.46
1412,QLD,Brisbane,8,19.1,265.32,5,0,0,D,0.94,11789.22,778.09
1413,QLD,Brisbane,11,16.4,256.66,3,0,0,E,0.52,16756.41,1105.92
1414,QLD,Brisbane,5,21.3,263.37,2,0,0,C,0.67,7617.11,502.73
1415,QLD,Brisbane,3,25.6,198.03,4,0,0,D,0.88,14404.95,950.73
1416,QLD,Brisbane,1,20.5,214.7,5,1,0,B,0.72,10198.54,673.1
1417,QLD,Brisbane,4,20.1,81.82,3,0,0,B,0.93,7174.23,473.5
1418,QLD,Brisbane,12,23.3,133.63,3,0,1,C,1,9879.01,652.01
1419,QLD,Brisbane,4,24.4,158.52,2,0,0,B,0.61,7486.53,494.11
1420,QLD,Brisbane,8,22.9,294.12,4,0,0,C,1,9634.03,635.85
1421,QLD,Brisbane,9,15.1,219.47,5,0,0,E,0.9,15770.1,1040.83
1422,QLD,Brisbane,7,18.3,190.77,5,0,0,E,0.85,11596.95,765.4
1423,QLD,Brisbane,12,19,220.04,2,0,0,B,0.83,8776.23,579.23
1424,QLD,Brisbane,2,21.4,101.94,5,1,0,C,0.83,9691.26,639.62
1425,QLD,Brisbane,3,16.5,137.07,3,1,0,B,0.96,6492.45,428.5
1426,QLD,Brisbane,2,18.9,139.41,2,0,1,E,0.83,11383.89,751.34
1427,QLD,Brisbane,6,18.8,102.08,2,0,0,C,0.65,6348.15,418.98
1428,QLD,Brisbane,2,21,289.86,1,1,0,D,0.58,6185.33,408.23
1429,QLD,Brisbane,2,26.8,168.8,2,0,0,E,0.92,14053.5,927.53
1430,QLD,Brisbane,2,27.8,-148.11,3,0,0,C,0.8,12772.37,842.98
1431,QLD,Brisbane,12,21.8,184.7,2,0,0,D,,12362.51,815.93
1432,QLD,Brisbane,2,24.8,155.67,2,0,0,A,0.95,6169.07,407.16
1433,QLD,Brisbane,11,23,68.39,3,0,0,D,0.78,13251.79,874.62
1434,QLD,Brisbane,8,16.1,168.98,3,0,0,E,0.55,11950.23,788.71
1435,QLD,Brisbane,2,22,67.8,2,0,1,A,0.56,5031.61,332.09
1436,QLD,Brisbane,11,17.1,270.69,5,0,0,D,0.57,18157.69,1198.41
1437,QLD,Brisbane,4,17,160.77,1,0,0,C,0.92,6413.08,423.26
1438,QLD,Brisbane,2,25,73.48,2,0,0,E,0.88,13407.33,884.88
1439,QLD,Brisbane,10,17.7,138.28,1,0,0,B,0.84,5643,372.44
1440,QLD,Brisbane,1,18,299.21,2,0,0,C,0.73,11491.12,758.41
1441,QLD,Brisbane,1,24,141.04,5,0,0,D,0.93,18316.52,1208.89
1442,QLD,Brisbane,8,18.4,106.19,5,0,0,A,0.88,7990.63,527.38
1443,QLD,Brisbane,8,18,194.9,4,1,0,C,0.63,5195.11,342.88
1444,QLD,Brisbane,10,21.7,189.44,5,0,0,A,0.64,11010.36,726.68
1445,QLD,Brisbane,3,18.7,227.47,5,0,0,B,0.9,11780.95,777.54
1446,QLD,Brisbane,7,20.1,79.4,2,0,1,C,0.89,4700.79,310.25
1447,QLD,Brisbane,12,26.8,117.5,5,0,0,B,0.98,14875.92,981.81
1448,QLD,Brisbane,3,18.5,140.19,2,0,0,E,0.93,11464.49,756.66
1449,QLD,Brisbane,9,18.7,254.83,3,0,0,D,0.63,11426.6,754.16
1450,QLD,Brisbane,12,25.4,74.24,2,0,0,E,0.8,15054.69,993.61
1451,QLD,Brisbane,7,14,122.82,4,0,0,D,0.66,10496.55,692.77
1452,QLD,Brisbane,9,16.3,258.3,3,0,0,D,0.86,11304.29,746.08
1453,QLD,Brisbane,10,20.4,63.8,4,0,0,D,0.75,13044.93,860.97
1454,QLD,Brisbane,9,25.2,262.96,5,1,0,A,0.98,5427.3,358.2
1455,QLD,Brisbane,2,22.6,291.6,5,0,0,C,0.9,15245.88,1006.23
1456,QLD,Brisbane,1,20.2,82.2,4,0,0,D,0.99,14790.85,976.2
1457,QLD,Brisbane,2,22.4,264.33,3,0,0,C,0.85,11808.12,779.34
1458,QLD,Brisbane,4,24,201.53,2,0,0,D,0.72,10152.14,670.04
1459,QLD,Brisbane,9,17.2,101.26,2,0,0,C,0.64,8443.14,557.25
1460,QLD,Brisbane,10,23.1,111.9,5,0,0,E,0.69,17274.17,1140.1
1461,QLD,Brisbane,3,19.3,200.05,3,0,0,B,0.91,8487.33,560.16
1462,QLD,Brisbane,10,24.4,72.97,3,0,0,B,0.53,9932.25,655.53
1463,QLD,Brisbane,2,18.4,128.1,1,0,0,C,0.65,8439.42,557
1464,QLD,Brisbane,9,20.2,153.63,5,0,0,C,0.9,11530.74,761.03
1465,QLD,Brisbane,9,24.8,264.76,4,0,0,A,0.82,8714.13,575.13
1466,QLD,Brisbane,2,23.5,131.21,4,0,0,B,0.96,11197.54,739.04
1467,QLD,Brisbane,1,23.3,268.24,5,0,0,C,0.71,17492.7,1154.52
1468,QLD,Brisbane,7,13.6,197.86,2,0,0,B,0.66,6011.68,396.77
1469,QLD,Brisbane,7,16.5,134.87,3,1,0,E,0.99,5616.12,370.66
1470,QLD,Brisbane,12,19.9,186.73,4,0,0,E,0.7,17988.13,1187.22
1471,QLD,Brisbane,10,19.5,257.76,2,0,0,C,0.68,9325.61,615.49
1472,QLD,Brisbane,10,25,73.14,4,0,0,E,0.62,16345.36,1078.79
1473,QLD,Brisbane,8,23.1,50.67,2,1,0,C,0.78,3911.55,258.16
1474,QLD,Brisbane,6,21.3,190.28,4,0,0,B,0.52,7907.99,521.93
1475,QLD,Brisbane,11,21.3,113.43,5,0,0,B,0.8,12911.51,852.16
1476,QLD,Brisbane,7,17,281.68,5,0,0,C,0.57,10488.2,692.22
1477,QLD,Brisbane,10,20.6,105.59,3,1,0,E,0.84,6799.61,448.77
1478,QLD,Brisbane,9,16,110.17,2,0,0,E,0.76,11227.1,740.99
1479,QLD,Brisbane,10,15.3,273.85,4,1,0,C,0.78,8305.13,548.14
1480,QLD,Brisbane,1,22.1,73.36,3,0,0,A,0.71,8865.44,585.12
1481,QLD,Brisbane,12,25.8,286.3,4,1,0,C,0.85,11118.85,733.84
1482,QLD,Brisbane,8,23.4,165.29,1,0,0,C,0.58,6626.62,437.36
1483,QLD,Brisbane,2,25.2,184.84,5,1,1,C,0.8,8995.07,593.67
1484,QLD,Brisbane,7,15.8,143.07,1,0,0,E,0.91,7359.76,485.74
1485,QLD,Brisbane,5,22.2,105.35,5,0,0,C,0.63,11213.44,740.09
1486,QLD,Brisbane,4,25.6,290.89,2,0,0,C,0.64,9460.23,624.38
1487,QLD,Brisbane,11,15.7,88.98,1,0,0,C,0.88,7916.54,522.49
1488,QLD,Brisbane,3,20,211.67,5,0,0,C,0.61,13805.01,911.13
1489,QLD,Brisbane,3,25.5,197.13,5,0,1,B,0.94,9760.81,644.21
1490,QLD,Brisbane,6,16.9,292.33,3,0,0,C,0.65,8123.12,536.13
1491,QLD,Brisbane,1,22.7,166.7,1,0,0,C,0.94,8448.99,557.63
1492,QLD,Brisbane,12,21.4,283.89,5,0,0,B,0.69,15150.67,999.94
1493,QLD,Brisbane,12,17.4,272.22,5,1,0,C,0.93,10189.53,672.51
1494,QLD,Brisbane,6,22.5,235.61,2,0,0,B,0.65,5701.27,376.28
1495,QLD,Brisbane,10,22.6,296.49,2,0,0,B,0.54,8699.48,574.17
1496,QLD,Brisbane,7,20.4,167.32,4,0,0,D,0.58,9710.44,640.89
1497,QLD,Brisbane,11,19,153.92,5,1,0,D,0.84,10425.65,688.09
1498,QLD,Brisbane,7,16.6,258.7,2,0,0,A,0.6,4841.53,319.54
1499,QLD,Brisbane,10,24.3,229.5,4,0,1,C,0.8,10246.52,676.27
1500,QLD,Brisbane,6,16,93.67,3,0,0,C,0.69,7719.52,509.49
1501,WA,Perth,8,22.9,72.67,2,0,0,D,0.58,8868.59,585.33
1502,WA,Perth,4,20.5,82.06,4,0,0,C,0.76,10422.76,687.9
1503,WA,Perth,12,19.7,201.61,2,1,1,D,0.61,7058.12,465.84
1504,WA,Perth,12,19.6,85.39,4,0,0,D,0.65,16095.14,1062.28
1505,WA,Perth,1,20.2,216.98,3,0,0,D,0.96,13579.23,896.23
1506,WA,Perth,8,14.3,124.18,3,0,0,C,0.65,9288.57,613.05
1507,WA,Perth,1,16.3,206.93,3,0,0,C,0.77,,877.04
1508,WA,Perth,3,13.2,175.5,1,0,0,B,0.89,6084.98,401.61
1509,WA,Perth,11,24.6,137.02,1,1,1,C,0.5,4560.82,301.01
1510,WA,Perth,5,13.3,144.21,1,0,0,D,0.77,7822.45,516.28
1511,WA,Perth,11,18.3,231.68,4,0,0,E,0.63,17407.95,1148.92
1512,WA,Perth,10,22.2,216.09,3,0,0,D,0.91,11920.67,786.76
1513,WA,Perth,2,18.1,111.33,4,1,0,B,0.53,9021.88,595.44
1514,WA,Perth,4,17.1,160.09,3,0,0,C,0.87,9398.47,620.3
1515,WA,Perth,7,14,126.65,1,0,0,B,0.72,4484.44,295.97
1516,WA,Perth,4,19.6,79.01,4,0,1,E,0.74,11028.03,727.85
1517,WA,Perth,7,12.3,177.22,2,0,0,D,0.83,8111.65,535.37
1518,WA,Perth,5,20.7,243.04,1,0,0,A,0.97,3098.07,204.47
1519,WA,Perth,2,22.6,87.09,1,1,0,D,0.57,8276.79,546.27
1520,WA,Perth,4,21.8,91.17,2,0,0,C,0.87,7611.66,502.37
1521,WA,Perth,10,23.2,177.5,4,1,0,B,0.72,8433.36,556.6
1522,WA,Perth,9,15.1,265.67,1,0,1,C,0.83,5714.69,377.17
1523,WA,Perth,12,16.6,77.64,2,0,0,D,0.69,13024.8,859.64
1524,WA,Perth,3,21.7,154.92,1,0,1,E,0.62,7768.95,512.75
1525,WA,Perth,10,18.2,83.81,4,0,0,C,0.61,12350.6,815.14
1526,WA,Perth,12,19.6,128.35,2,0,0,B,0.74,8666.84,572.01
1527,WA,Perth,4,20.2,159.06,2,0,0,D,0.81,9078.63,599.19
1528,WA,Perth,6,18.6,81.68,2,0,0,C,0.57,6501.61,429.11
1529,WA,Perth,8,16.1,258.7,3,1,0,B,0.79,4885.48,322.44
1530,WA,Perth,7,21.1,124.24,2,0,0,A,0.71,4108.34,271.15
1531,WA,Perth,8,19.2,195.13,3,0,0,D,0.63,9912.41,654.22
1532,WA,Perth,11,19.4,257.83,1,0,0,C,0.72,8475.34,559.37
1533,WA,Perth,12,22.5,294.85,2,1,0,E,0.71,10404.82,686.72
1534,WA,Perth,4,23.8,74.72,3,0,1,D,0.78,8285.57,546.85
1535,WA,Perth,3,23.8,153.66,3,0,0,B,0.64,9728.09,642.05
1536,WA,Perth,9,17.8,296.49,4,0,0,C,0.78,11321.68,747.23
1537,WA,Perth,1,17.9,70.3,1,0,0,E,0.84,12117.5,799.76
1538,WA,Perth,7,18.7,262.14,3,0,0,E,0.72,9786.49,645.91
1539,WA,Perth,10,15.2,202.47,4,0,0,D,0.69,14837,979.24
1540,WA,Perth,5,19.9,91.38,3,0,0,C,0.97,7506.29,495.42
1541,WA,Perth,10,24.3,123.42,2,0,0,C,0.98,8612.26,568.41
1542,WA,Perth,3,17.8,117.68,5,0,0,D,0.67,15496.13,1022.74
1543,WA,Perth,6,15.3,77.32,1,0,0,D,0.5,7069.83,466.61
1544,WA,Perth,2,25.3,145.39,4,0,0,D,0.9,15494.82,1022.66
1545,WA,Perth,5,23.3,221.46,5,0,0,D,0.68,12898.07,851.27
1546,WA,Perth,8,14,194.13,1,0,0,B,0.89,4849.5,320.07
1547,WA,Perth,3,23.2,276.56,2,0,0,C,0.73,9724.62,641.82
1548,WA,Perth,7,20.7,170.32,1,0,0,A,0.56,3429.02,226.32
1549,WA,Perth,10,24.4,95.07,1,1,0,D,0.78,6569.04,433.56
1550,WA,Perth,2,19.1,172.59,5,0,0,E,0.72,18317.43,1208.95
1551,WA,Perth,4,14.3,135.93,1,0,0,D,0.64,9011.16,594.74
1552,WA,Perth,7,19.7,141.58,4,0,0,D,0.96,8834.01,583.04
1553,WA,Perth,4,16.7,173.88,2,0,0,D,0.82,9653.14,637.11
1554,WA,Perth,4,17,265.76,3,0,0,E,0.67,13153.07,868.1
1555,WA,Perth,1,24.7,239.73,3,0,0,B,0.83,11459.68,756.34
1556,WA,Perth,8,14.8,63.7,3,0,0,C,0.58,9230.41,609.21
1557,WA,Perth,3,14.1,259.6,4,0,0,E,0.51,17607.16,1162.07
1558,WA,Perth,8,22.1,126.75,2,0,0,D,0.54,8969.74,592
1559,WA,Perth,8,11.6,78.89,5,0,0,C,0.73,12190.81,804.59
1560,WA,Perth,2,18.4,69.4,3,0,0,E,0.85,14369.59,948.39
1561,WA,Perth,12,20.8,150.16,3,1,0,C,0.76,7499.31,494.95
1562,WA,Perth,9,13.2,253.7,2,0,0,E,0.88,11881.41,784.17
1563,WA,Perth,5,20.3,287.57,2,0,0,C,0.77,7285.62,480.85
1564,WA,Perth,12,22.6,248.79,5,0,0,D,0.98,18060.36,1191.98
1565,WA,Perth,3,13.3,134.18,1,0,1,C,0.71,6352.64,419.27
1566,WA,Perth,6,14.7,204.22,2,0,0,E,0.6,9532.46,629.14
1567,WA,Perth,4,16.4,253.23,2,0,0,C,0.87,8345.22,550.78
1568,WA,Perth,5,19.8,243.04,2,1,0,B,0.56,4782.66,315.66
1569,WA,Perth,7,21.8,72.47,4,0,1,C,0.83,6277.12,414.29
1570,WA,Perth,2,19.6,198.6,1,0,0,B,0.84,6182.45,408.04
1571,WA,Perth,11,15.5,150.69,2,0,0,C,0.56,11117.21,733.74
1572,WA,Perth,12,20.9,193.04,2,1,0,D,0.78,7893.56,520.97
1573,WA,Perth,1,16.2,227.54,4,0,0,E,0.9,18699.96,1234.2
1574,WA,Perth,2,25.5,258.35,5,0,0,C,0.65,16880.39,1114.11
1575,WA,Perth,3,24.9,59.58,5,0,0,B,0.56,13174.62,869.52
1576,WA,Perth,4,13.4,157.33,5,0,0,C,0.91,12981.54,856.78
1577,WA,Perth,6,22.3,179.32,3,0,0,C,0.82,7379.08,487.02
1578,WA,Perth,1,23.5,273.26,4,0,0,B,0.62,14072.36,928.78
1579,WA,Perth,3,24.8,126.5,5,0,0,C,0.61,14850.25,980.12
1580,WA,Perth,9,24.7,226.1,4,0,0,E,0.79,14580.25,962.3
1581,WA,Perth,12,20.1,261.57,4,1,0,C,0.94,10394.74,686.05
1582,WA,Perth,11,18.7,83.15,4,0,0,B,0.83,11014.52,726.96
1583,WA,Perth,4,19.9,181.85,3,0,0,B,0.98,7309.58,482.43
1584,WA,Perth,7,20.1,158.52,4,0,0,C,0.61,8518.9,562.25
1585,WA,Perth,4,19.8,73.11,4,0,0,D,0.91,11285.36,744.83
1586,WA,Perth,5,14.6,110.56,2,0,0,E,0.92,9813.94,647.72
1587,WA,Perth,10,23.4,208.51,2,0,0,D,0.72,11177.19,737.69
1588,WA,Perth,9,24.8,65.76,4,0,1,E,0.97,9740.18,642.85
1589,WA,Perth,10,23.8,247.56,4,0,0,D,0.91,14001.64,924.11
1590,WA,Perth,2,24.7,284.62,3,0,0,D,0.81,14349.17,947.05
1591,WA,Perth,4,18.5,168.54,2,0,0,E,0.9,10480.31,691.7
1592,WA,Perth,1,16.7,79.94,1,0,0,A,0.86,4681.64,308.99
1593,WA,Perth,7,22.5,289.69,1,0,0,D,,7187.62,474.38
1594,WA,Perth,9,19,134.24,4,0,0,C,0.91,10256.56,676.93
1595,WA,Perth,11,13.8,293.72,5,0,0,E,1,19635.47,1295.94
1596,WA,Perth,4,18.7,157.47,4,1,0,E,0.81,7740.44,510.87
1597,WA,Perth,2,26.9,268.51,4,0,0,D,0.66,17306.8,1142.25
1598,WA,Perth,4,14.2,234.33,1,0,0,C,0.76,7455.65,492.07
1599,WA,Perth,9,19.8,69.37,5,0,0,D,0.71,13172.78,869.4
1600,WA,Prth,10,18.8,72.71,3,0,0,E,0.91,12787.85,844
1601,WA,Perth,8,12.2,131.83,5,0,0,A,0.56,9909.69,654.04
1602,WA,Perth,5,23,261.59,5,0,0,C,0.52,12062.6,796.13
1603,WA,Perth,5,23.2,127.44,4,1,0,C,0.71,5035.93,332.37
1604,WA,Perth,8,14.1,237.95,1,0,0,C,0.92,6219.52,410.49
1605,WA,Perth,1,25.3,161.89,5,0,0,D,0.58,20234.05,1335.45
1606,WA,Perth,4,19.9,150.38,5,0,0,B,0.89,10173.33,671.44
1607,WA,Perth,4,13.4,221.2,2,0,1,A,0.94,4300.34,283.82
1608,WA,Perth,7,17.6,67.67,4,0,0,B,0.89,6993.42,461.57
1609,WA,Perth,3,14.3,81.84,2,1,0,E,0.98,8303.44,548.03
1610,WA,Perth,6,20.9,106.19,1,0,0,B,0.95,3540.6,233.68
1611,WA,Perth,2,15.8,150.05,2,0,0,B,0.76,8549.69,564.28
1612,WA,Perth,12,15.3,144.18,3,0,1,A,0.98,7145.94,471.63
1613,WA,Perth,5,23.5,185.89,4,0,0,B,0.6,9208.57,607.77
1614,WA,Perth,5,18.5,248.07,3,0,0,E,0.84,10896.75,719.19
